id,title,release_date,overview,genres,poster_path
10591,The Girl Next Door,2004-04-09,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.","Comedy, Romance",/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg
14574,The Boy in the Striped Pyjamas,2008-05-07,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.","Drama, War, History",/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg
1075794,Leo,2023-11-17,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.","Animation, Comedy, Family",/pD6sL4vntUOXHmuvJPPZAgvyfd9.jpg
561,Constantine,2005-02-08,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Fantasy, Action, Horror",/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg
59068,Sister Emanuelle,1977-08-10,"Sister Emanuelle and Sister Nanà go to meet Mr. Cazzabriga, who has a problem: his wild-child daughter, Monica, who he wants to send to a Catholic school to remove her from temptations around the house.","Drama, Crime, Horror",/eRmBJGmljHY9o7OHpcmPfdMKqQg.jpg
427641,Rampage,2018-04-11,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.","Action, Adventure, Science Fiction",/MGADip4thVSErP34FAAfzFBTZ5.jpg
1933,The Others,2001-08-02,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","Horror, Mystery, Thriller",/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg
93456,Despicable Me 2,2013-06-26,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,"Animation, Comedy, Family",/oyMPJJZoOpLHgJoFPUOn6DgkbWJ.jpg
776503,CODA,2021-08-13,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.","Drama, Music, Romance",/BzVjmm8l23rPsijLiNLUzuQtyd.jpg
75656,Now You See Me,2013-05-29,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,"Thriller, Crime",/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg
1244881,Alone In The Night,2024-09-20,"A group of labour lawyers hide in a house when the coup d'état of 23F takes place in Spain. Unsure of what to do, they debate between fleeing the country, staying in hiding or trying to do something to defend Spain's young democracy.","Action, Comedy, Drama",/fIR4praOsKJaRA3qUC2mbzDojan.jpg
609681,The Marvels,2023-11-08,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.","Science Fiction, Adventure, Action",/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg
11969,Tombstone,1993-12-25,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.","Western, Action",/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg
4982,American Gangster,2007-11-02,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story.","Drama, Crime",/8sV6nWuKczuXRt0C6EWoXqJAj6G.jpg
254128,San Andreas,2015-05-27,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.","Action, Drama, Thriller",/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg
7512,Idiocracy,2006-09-01,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.","Comedy, Science Fiction, Adventure",/q7sn0A3BkBxvzdwVFOGmJGE2vF8.jpg
967,Spartacus,1960-10-13,"The rebellious Thracian Spartacus, born and raised a slave, is sold to Gladiator trainer Batiatus. After weeks of being trained to kill for the arena, Spartacus turns on his owners and leads the other slaves in rebellion. As the rebels move from town to town, their numbers swell as escaped slaves join their ranks. Under the leadership of Spartacus, they make their way to southern Italy, where they will cross the sea and return to their homes.","History, War, Drama, Adventure",/xLPpQlFWE12cbqNJQ5Vf4eJU8ij.jpg
293670,The Wailing,2016-05-12,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,"Horror, Mystery",/aXlL7yYwpXInhltamtzKQFBG08G.jpg
774825,The Ice Age Adventures of Buck Wild,2022-01-28,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,"Animation, Comedy, Family, Adventure",/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg
8095,Cleopatra,1963-06-12,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take power—but Caesar’s successor has other plans.","Drama, History, Romance",/bj7rUGUewofA9cpHt1h36gvDFfy.jpg
423204,Angel Has Fallen,2019-08-21,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.","Action, Thriller",/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg
18240,The Proposal,2009-06-02,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.","Comedy, Romance, Drama",/aEqtJDj8MvSDQwzggvcOfFTZMw.jpg
299054,Expend4bles,2023-09-15,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.","Action, Adventure, Thriller",/iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg
374720,Dunkirk,2017-07-19,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.","War, Action, Drama",/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg
1280461,Dirty Ice Cream,2024-05-10,"Villagers are experiencing an extreme heat. Two hot ice cream vendors come to the village to sell ice cream. With electricity out, the women of the subdivision take turns having the vendors satisfy their every needs.",Drama,/qrD5DuwYuzdwcT5MAeopA4vZfIN.jpg
7214,Coach Carter,2005-01-14,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.","Drama, History",/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg
1208491,Zak & Wowo: The Legend of Lendarys,2024-04-25,"At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone.","Animation, Adventure, Fantasy",/tgOq45Aijeup6mqEmOWGzYabaVQ.jpg
8358,Cast Away,2000-12-22,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.","Adventure, Drama",/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg
601796,Alienoid,2022-07-20,"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.","Science Fiction, Action, Fantasy, Adventure",/8QVDXDiOGHRcAD4oM6MXjE0osSj.jpg
1078600,Marked Men: Rule + Shaw,2025-01-22,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other.","Romance, Drama",/gZQU8BtCH2IbMZq6QETiU4HXQSR.jpg
343668,Kingsman: The Golden Circle,2017-09-20,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.","Action, Adventure, Comedy, Crime, Thriller, Science Fiction",/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg
177677,Mission: Impossible - Rogue Nation,2015-07-23,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.","Action, Adventure",/sGvcWcI99OTXLzghD7qXw00KaY5.jpg
760104,X,2022-03-17,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.","Horror, Mystery, Thriller",/lopZSVtXzhFY603E9OqF7O1YKsh.jpg
923667,Twilight of the Warriors: Walled In,2024-04-23,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.","Action, Crime, Thriller",/h0tunBO4tMjvKVVG7fXqHgwOr5C.jpg
359724,Ford v Ferrari,2019-11-13,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","Drama, Action, History",/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg
274870,Passengers,2016-12-21,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","Drama, Romance, Science Fiction",/oZpdONg32luHu0g8HcysuPgSlIK.jpg
976893,Perfect Days,2023-11-10,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",Drama,/mjEk5Wwx6TYVqw29zSaUHclMIgp.jpg
9341,The Core,2003-03-28,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.","Science Fiction, Adventure, Thriller",/iMPR3OFhKNVvJw4eZoRhf9RzfHJ.jpg
459151,The Boss Baby: Family Business,2021-07-01,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,"Animation, Comedy, Adventure, Family",/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg
242582,Nightcrawler,2014-10-23,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.","Crime, Drama, Thriller",/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg
50270,Paprika,1991-02-13,"Mimma starts working in Madame Colette’s brothel to help her boyfriend financially. There she is rechristened “Paprika,” and falls in love with her first client, naval officer Franco. Despite this attraction, she begins her climb through the sex trade, residing in Italy’s most illustrious brothels.",Drama,/A2VdIkrwBtfbZphrzxpIvEfetjl.jpg
260346,Taken 3,2014-12-16,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.","Thriller, Action",/vzvMXMypMq7ieDofKThsxjHj9hn.jpg
605,The Matrix Revolutions,2003-11-05,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,"Adventure, Action, Thriller, Science Fiction",/t1wm4PgOQ8e4z1C6tk1yDNrps4T.jpg
937287,Challengers,2024-04-18,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.","Drama, Romance",/H6vke7zGiuLsz4v4RPeReb9rsv.jpg
4553,The Machinist,2004-09-24,"Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.","Thriller, Drama",/vA6G0sVHPkJh580F7AtwXuQ7AAW.jpg
694943,Pizza Dare 1,2020-04-10,"Seok, who wants to try perverted sex, pesters Hyun-jin every day, but Hyun-jin rejects it saying she only like normal things.  And then one day while delivering chicken, he found So-ra and Hyun-soo, a couple who enjoys delivery exposures.  Frustrated as he is with Hyun-jin, he starts neglecting her and became more and more hooked with the So-ra couple.  To recover their relationship, Hyun-jin goes on a date with Seok. But then a call came for him. The couple invites him for sex.  Will he be having a date with his wife, or will he accept the invitation he may only get once in a lifetime?  What would be his choice?",Romance,/km7xKnZoHUXqiozCGzauunMp9OF.jpg
158852,Tomorrowland,2015-05-19,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""","Adventure, Family, Mystery, Science Fiction",/kziYpr5Nfw60P0My8aj1sgCEqed.jpg
341174,Fifty Shades Darker,2017-02-08,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.","Drama, Romance",/w3qa274gvca9t8pkUoG8nfQgTU3.jpg
2108,The Breakfast Club,1985-02-15,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.","Comedy, Drama",/wM9ErA8UVdcce5P4oefQinN8VVV.jpg
1412113,Squid Game: Making Season 2,2025-01-02,"From set designs to character arcs, get exclusive cast and director interviews on how Season 2 of the globally most-watched series was brought to life.",Documentary,/yQGaui0bQ5Ai3KIFBB45nTeIqad.jpg
384527,Dolce... calda Lisa,1980-03-28,"80's Italian sleaze with the luscious Claudia Rocchi, Italian porno regular Guia Lauri Filzi, and softcore actress Annj Goren.  The film is about Lisa, a young pretty wife stuck with an older husband who cannot satisfy her sexually nor in other ways.  She becomes bored with her everyday life and cheats on her husband sleeping with another older man.  Still not satisfied she hooks up with a rich man (Enzo Fisichella) who introduces her to a young stud (Mario Cutini) and his two lesbian playmates (Guia Lauri Filzi and Annj Goren). At the party Lisa is taken by the young man while the others watch. This seems to do the trick for Lisa. Her curiosity for the young man deepens and she wants to see him again. However, it turns out that he is a very rude partner instead of the gentle lover that she wanted.  Shot in Rome, Italy.",Drama,/taoUcLRMSijDDySXv9AT2oX9BmO.jpg
102899,Ant-Man,2015-07-14,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.","Science Fiction, Action, Adventure",/rQRnQfUl3kfp78nCWq8Ks04vnq1.jpg
1297650,Bliss,2024-06-06,"Sassi is more than 20 years older than his wife Effi and is worried about his declining powers. Surgery has left him seeking treatment for impotence, but Effi insists she’s content with their emotional closeness. In her work as a physical therapist, though, Effi sees the link between body and heart every day. The biggest challenge to their loving relationship has been the gambling debts Sassi’s adult son keeps running up. But the couple’s fragile understanding, compounded by the presence of two young men, introduces new threats. Their teenage grandson, Omri, returns from living with his father in Europe, at loose ends and clearly in need of guidance. For one thing, he can barely stand to wear a shirt. Then a young patient turns up at the swimming pool where Effi conducts therapy sessions. He comes to confront her about something from their past, something complicated, contested, and painful to them both.",Drama,/rRa68obv6HAM5LJQN3NBfp8nIC6.jpg
73,American History X,1998-07-01,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Drama,/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg
62,2001: A Space Odyssey,1968-04-02,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.","Science Fiction, Mystery, Adventure",/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg
901362,Trolls Band Together,2023-10-12,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.","Animation, Family, Music, Fantasy, Comedy",/bkpPTZUdq31UGDovmszsg2CchiI.jpg
310,Bruce Almighty,2003-05-23,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.","Fantasy, Comedy",/f0QqG14SZYYZcV4VWykVc5w13dz.jpg
1203329,The Witcher: Sirens of the Deep,2025-02-10,"Geralt of Rivia, a mutated monster hunter, is hired to investigate a series of attacks in a seaside village and finds himself drawn into a centuries-old conflict between humans and merpeople. He must count on friends — old and new — to solve the mystery before the hostilities between the two kingdoms escalate into an all-out war.","Animation, Fantasy, Action",/y0pR5aBVvPn5uncaZjl94ZEnuEF.jpg
277217,Descendants,2015-07-31,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).","Family, Adventure, Fantasy, TV Movie, Music",/65DkgHPSLVjgr6IYkpY9Aqqqid5.jpg
524047,Greenland,2020-07-29,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.","Action, Adventure, Science Fiction, Thriller",/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg
331482,Little Women,2019-12-25,Four sisters come of age in America in the aftermath of the Civil War.,"Drama, Romance, History",/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg
8961,Bad Boys II,2003-07-18,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.","Action, Crime, Comedy",/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg
20453,3 Idiots,2009-12-23,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.","Drama, Comedy",/66A9MqXOyVFCssoloscw79z8Tew.jpg
376867,Moonlight,2016-10-21,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",Drama,/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.","Action, Crime",/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg
1365103,Marriage Unplugged,2024-10-28,"Unhappy in their marriage, Suzanna and Andrew buy a male sex robot called James, who consequently uncovers the deep fractures in their relationship.",,/3H99Wl52sBPRqXZ3LJjgODOLfwX.jpg
396422,Annabelle: Creation,2017-08-03,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",Horror,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg
24402,Emmanuelle,1974-06-25,An employee at the French Embassy in Bangkok invites his wife to join him – and enjoy the benefits of their open marriage.,"Drama, Romance",/cEXZik5xYIiEWYwswbjYVpJT5w9.jpg
62835,Colombiana,2011-07-27,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.","Action, Thriller, Crime, Drama",/rEdGDgRB3gducezNSIyx2lbKQy4.jpg
292610,Ladies' Doctor,1977-09-13,"Dr. Lo Bianco, debt load, flees abroad and the headquarters avviatissimo study gynecological colleague Giovannaldi. These are adept at gaining the trust of high society and, thanks to the relationship established with the wife of a wealthy manufacturer (enough to get her pregnant), she becomes finance, own the cuckolded husband, a luxury clinic. And there will be a prize for Lobianco.",Comedy,/8KwEjKVFoz6B9oRXgeSastYUUUz.jpg
458723,Us,2019-03-14,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.","Horror, Mystery, Thriller",/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg
1464506,An Egg's Guide to Minecraft,2012-04-18,Jason the Egg finds himself in a strange world made of cubes. He begins his journey through the vast landscapes meeting new and interesting characters. This series is not approved by or associated with Mojang.,"Comedy, Animation",/zkxeyyIJimEVuPAITG3F93ae710.jpg
310131,The Witch,2016-02-19,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.","Horror, Fantasy, Drama",/zap5hpFCWSvdWSuPGAQyjUv2wAC.jpg
9392,The Descent,2005-07-08,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.","Adventure, Horror",/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg
4248,Scary Movie 2,2001-07-04,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",Comedy,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg
86331,Desire,2011-10-06,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cécile, a character who symbolizes desire.","Drama, Romance",/wxvvNXY3n0637cOcdeC61eyVAnC.jpg
588,Silent Hill,2006-04-21,"Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier.","Horror, Mystery",/r0bEDWO2w4a43K2xTNSF284qOsc.jpg
956,Mission: Impossible III,2006-04-25,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves.","Adventure, Action, Thriller",/vKGYCpmQyV9uHybWDzXuII8Los5.jpg
64688,21 Jump Street,2012-03-14,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind.","Action, Comedy, Crime",/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg
974635,Hit Man,2024-05-16,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.,"Comedy, Romance, Crime",/oil3EZwKFp3CWxZnfGfGglesvm9.jpg
339846,Baywatch,2017-05-25,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.","Comedy, Action, Crime",/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg
392044,Murder on the Orient Express,2017-11-03,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,"Mystery, Drama, Crime",/7GtdJU6iAg6fjQu3E3zta3bIAQh.jpg
916192,"The Tunnel to Summer, the Exit of Goodbyes",2022-09-09,"Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.","Animation, Drama, Romance, Fantasy, Science Fiction",/5AGA6pbBKXZTI8k1c6odx30JuQR.jpg
512195,Red Notice,2021-11-04,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.","Action, Comedy, Crime",/lAXONuqg41NwUMuzMiFvicDET9Y.jpg
